02-Octubre-2018 => Estacion: Carapungo;0.57;50.68
03-Octubre-2018 => Estacion: Carapungo;0.53;44.62
04-Octubre-2018 => Estacion: Carapungo;0.46;47.9
05-Octubre-2018 => Estacion: Carapungo;0.42;43.07
06-Octubre-2018 => Estacion: Carapungo;0.63;52.67
07-Octubre-2018 => Estacion: Carapungo;0.46;40.95
08-Octubre-2018 => Estacion: Carapungo;0.43;32.99
09-Octubre-2018 => Estacion: Carapungo;0.47;27.46
10-Octubre-2018 => Estacion: Carapungo;0.5;24.33
11-Octubre-2018 => Estacion: Carapungo;0.57;35.11
12-Octubre-2018 => Estacion: Carapungo;0.7;36.73
13-Octubre-2018 => Estacion: Carapungo;0.64;41.43
14-Octubre-2018 => Estacion: Carapungo;0.47;40.94
15-Octubre-2018 => Estacion: Carapungo;0.49;36.25
16-Octubre-2018 => Estacion: Carapungo;0.45;45.31
17-Octubre-2018 => Estacion: Carapungo;0.54;39.92
18-Octubre-2018 => Estacion: Carapungo;0.52;38.25
19-Octubre-2018 => Estacion: Carapungo;0.53;40.16
20-Octubre-2018 => Estacion: Carapungo;0.49;36.39
21-Octubre-2018 => Estacion: Carapungo;0.42;18.99
22-Octubre-2018 => Estacion: Carapungo;0.52;31.74
23-Octubre-2018 => Estacion: Carapungo;0.63;31.82
24-Octubre-2018 => Estacion: Carapungo;0.58;33.68
25-Octubre-2018 => Estacion: Carapungo;0.56;34.94
26-Octubre-2018 => Estacion: Carapungo;0.51;33.85
27-Octubre-2018 => Estacion: Carapungo;0.55;27.88
28-Octubre-2018 => Estacion: Carapungo;0.57;27.01
29-Octubre-2018 => Estacion: Carapungo;0.58;29.57
30-Octubre-2018 => Estacion: Carapungo;0.55;29.08
31-Octubre-2018 => Estacion: Carapungo;0.64;29.86
01-Octubre-2018 => Estacion: Belisario;0.73;28.24
02-Octubre-2018 => Estacion: Belisario;0.69;28.44
03-Octubre-2018 => Estacion: Belisario;0.7;29.2
04-Octubre-2018 => Estacion: Belisario;0.78;30.21
05-Octubre-2018 => Estacion: Belisario;0.67;32.06
06-Octubre-2018 => Estacion: Belisario;0.59;34.25
07-Octubre-2018 => Estacion: Belisario;0.47;31.02
08-Octubre-2018 => Estacion: Belisario;0.56;28.48
09-Octubre-2018 => Estacion: Belisario;0.85;39.4
10-Octubre-2018 => Estacion: Belisario;0.89;20.05
11-Octubre-2018 => Estacion: Belisario;0.82;24.13
12-Octubre-2018 => Estacion: Belisario;0.83;21.45
13-Octubre-2018 => Estacion: Belisario;0.81;22.82
14-Octubre-2018 => Estacion: Belisario;0.63;22.01
15-Octubre-2018 => Estacion: Belisario;0.87;25.04
16-Octubre-2018 => Estacion: Belisario;0.43;33.22
17-Octubre-2018 => Estacion: Belisario;0.56;31.2
18-Octubre-2018 => Estacion: Belisario;0.56;35.63
19-Octubre-2018 => Estacion: Belisario;0.77;37.29
20-Octubre-2018 => Estacion: Belisario;0.51;38.4
21-Octubre-2018 => Estacion: Belisario;0.31;23.29
22-Octubre-2018 => Estacion: Belisario;0.57;24.54
23-Octubre-2018 => Estacion: Belisario;0.56;25.65
24-Octubre-2018 => Estacion: Belisario;0.84;23.97
25-Octubre-2018 => Estacion: Belisario;0.68;28.96
26-Octubre-2018 => Estacion: Belisario;0.95;32.86
27-Octubre-2018 => Estacion: Belisario;0.97;27.97
28-Octubre-2018 => Estacion: Belisario;0.9;25.1
29-Octubre-2018 => Estacion: Belisario;0.76;23.45
30-Octubre-2018 => Estacion: Belisario;0.69;23.79
31-Octubre-2018 => Estacion: Belisario;0.87;28.81
01-Octubre-2018 => Estacion: El Camal;0.96;44.19
02-Octubre-2018 => Estacion: El Camal;0.87;53.54
03-Octubre-2018 => Estacion: El Camal;0.83;46.84
04-Octubre-2018 => Estacion: El Camal;0.9;38.51
05-Octubre-2018 => Estacion: El Camal;1.06;37.92
06-Octubre-2018 => Estacion: El Camal;1.31;44.08
07-Octubre-2018 => Estacion: El Camal;1.01;34.2
08-Octubre-2018 => Estacion: El Camal;0.71;27.4
09-Octubre-2018 => Estacion: El Camal;0.97;24.64
10-Octubre-2018 => Estacion: El Camal;0.68;26.35
11-Octubre-2018 => Estacion: El Camal;0.75;27.64
12-Octubre-2018 => Estacion: El Camal;0.88;27.54
13-Octubre-2018 => Estacion: El Camal;0.93;27.11
14-Octubre-2018 => Estacion: El Camal;0.67;26.21
15-Octubre-2018 => Estacion: El Camal;0.84;27.61
16-Octubre-2018 => Estacion: El Camal;0.74;31
17-Octubre-2018 => Estacion: El Camal;0.9;35.72
18-Octubre-2018 => Estacion: El Camal;0.77;38.64
19-Octubre-2018 => Estacion: El Camal;1.11;39.2
20-Octubre-2018 => Estacion: El Camal;0.9;40.38
21-Octubre-2018 => Estacion: El Camal;0.78;27.67
22-Octubre-2018 => Estacion: El Camal;1.01;33.3
23-Octubre-2018 => Estacion: El Camal;1.12;30.85
24-Octubre-2018 => Estacion: El Camal;0.81;30.15
25-Octubre-2018 => Estacion: El Camal;0.83;30.25
26-Octubre-2018 => Estacion: El Camal;0.77;33.02
27-Octubre-2018 => Estacion: El Camal;1;32.38
28-Octubre-2018 => Estacion: El Camal;0.75;29.07
29-Octubre-2018 => Estacion: El Camal;0.84;28.14
30-Octubre-2018 => Estacion: El Camal;0.81;28.67
31-Octubre-2018 => Estacion: El Camal;1.12;34.73
01-Octubre-2018 => Estacion: Centro;0.79;27.71
02-Octubre-2018 => Estacion: Centro;0.49;32.35
03-Octubre-2018 => Estacion: Centro;0.78;30.18
04-Octubre-2018 => Estacion: Centro;0.9;30.48
05-Octubre-2018 => Estacion: Centro;0.95;34.84
06-Octubre-2018 => Estacion: Centro;1.04;39.89
07-Octubre-2018 => Estacion: Centro;1.01;30.48
08-Octubre-2018 => Estacion: Centro;0.72;25.83
09-Octubre-2018 => Estacion: Centro;0.92;26.52
10-Octubre-2018 => Estacion: Centro;0.68;26.86
11-Octubre-2018 => Estacion: Centro;0.67;27.56
12-Octubre-2018 => Estacion: Centro;0.6;26.14
13-Octubre-2018 => Estacion: Centro;0.62;25.04
14-Octubre-2018 => Estacion: Centro;0.58;22.54
15-Octubre-2018 => Estacion: Centro;0.72;24.83
16-Octubre-2018 => Estacion: Centro;0.64;30.17
17-Octubre-2018 => Estacion: Centro;0.79;35.19
18-Octubre-2018 => Estacion: Centro;0.56;47.38
19-Octubre-2018 => Estacion: Centro;0.68;42.01
20-Octubre-2018 => Estacion: Centro;0.36;42.63
22-Octubre-2018 => Estacion: Centro;0.39;27.01
23-Octubre-2018 => Estacion: Centro;0.64;26.87
24-Octubre-2018 => Estacion: Centro;0.52;29.94
25-Octubre-2018 => Estacion: Centro;0.61;33.83
26-Octubre-2018 => Estacion: Centro;0.46;36.18
27-Octubre-2018 => Estacion: Centro;0.73;30.08
28-Octubre-2018 => Estacion: Centro;0.58;25.85
29-Octubre-2018 => Estacion: Centro;0.68;22.35
30-Octubre-2018 => Estacion: Centro;0.65;23.03
31-Octubre-2018 => Estacion: Centro;1.01;28.46
01-Octubre-2018 => Estacion: Guamani;0.68;0
02-Octubre-2018 => Estacion: Guamani;0.61;0
03-Octubre-2018 => Estacion: Guamani;0.63;0
04-Octubre-2018 => Estacion: Guamani;0.68;0
05-Octubre-2018 => Estacion: Guamani;0.61;0
06-Octubre-2018 => Estacion: Guamani;0.95;0
07-Octubre-2018 => Estacion: Guamani;0.89;0
08-Octubre-2018 => Estacion: Guamani;0.7;0
09-Octubre-2018 => Estacion: Guamani;0.87;0
10-Octubre-2018 => Estacion: Guamani;0.65;0
11-Octubre-2018 => Estacion: Guamani;0.68;0
12-Octubre-2018 => Estacion: Guamani;0.83;0
13-Octubre-2018 => Estacion: Guamani;0.97;0
14-Octubre-2018 => Estacion: Guamani;0.68;0
15-Octubre-2018 => Estacion: Guamani;0.47;0
16-Octubre-2018 => Estacion: Guamani;0.47;0
17-Octubre-2018 => Estacion: Guamani;0.53;0
18-Octubre-2018 => Estacion: Guamani;0.3;0
19-Octubre-2018 => Estacion: Guamani;0.43;0
20-Octubre-2018 => Estacion: Guamani;0.76;0
21-Octubre-2018 => Estacion: Guamani;0.73;0
22-Octubre-2018 => Estacion: Guamani;0.94;0
23-Octubre-2018 => Estacion: Guamani;0.85;0
24-Octubre-2018 => Estacion: Guamani;0.71;0
25-Octubre-2018 => Estacion: Guamani;0.78;0
26-Octubre-2018 => Estacion: Guamani;0.65;0
27-Octubre-2018 => Estacion: Guamani;0.64;0
28-Octubre-2018 => Estacion: Guamani;0.63;0
29-Octubre-2018 => Estacion: Guamani;0.74;0
30-Octubre-2018 => Estacion: Guamani;0.58;0
31-Octubre-2018 => Estacion: Guamani;0.4;0
01-Octubre-2018 => Estacion: Los Chillos;0.59;25.05
02-Octubre-2018 => Estacion: Los Chillos;0.53;27.14
03-Octubre-2018 => Estacion: Los Chillos;0.62;27.5
04-Octubre-2018 => Estacion: Los Chillos;0.65;27.49
05-Octubre-2018 => Estacion: Los Chillos;0.62;31.08
06-Octubre-2018 => Estacion: Los Chillos;0.77;32.75
07-Octubre-2018 => Estacion: Los Chillos;0.78;21.7
08-Octubre-2018 => Estacion: Los Chillos;0.67;19.09
09-Octubre-2018 => Estacion: Los Chillos;0.79;21.03
10-Octubre-2018 => Estacion: Los Chillos;0.64;21.18
11-Octubre-2018 => Estacion: Los Chillos;0.62;17.71
12-Octubre-2018 => Estacion: Los Chillos;0.59;18.43
13-Octubre-2018 => Estacion: Los Chillos;0.63;22.7
14-Octubre-2018 => Estacion: Los Chillos;0.57;22.75
15-Octubre-2018 => Estacion: Los Chillos;0.6;21.88
16-Octubre-2018 => Estacion: Los Chillos;0.53;28.56
17-Octubre-2018 => Estacion: Los Chillos;0.65;31.06
18-Octubre-2018 => Estacion: Los Chillos;0.71;30.96
19-Octubre-2018 => Estacion: Los Chillos;0.8;30.63
20-Octubre-2018 => Estacion: Los Chillos;0.6;30.64
21-Octubre-2018 => Estacion: Los Chillos;0.59;20.85
22-Octubre-2018 => Estacion: Los Chillos;0.63;21.99
23-Octubre-2018 => Estacion: Los Chillos;0.66;23.51
24-Octubre-2018 => Estacion: Los Chillos;0.56;22.15
25-Octubre-2018 => Estacion: Los Chillos;0.71;27.45
26-Octubre-2018 => Estacion: Los Chillos;0.8;28.34
27-Octubre-2018 => Estacion: Los Chillos;0.76;24.92
28-Octubre-2018 => Estacion: Los Chillos;0.62;23.96
29-Octubre-2018 => Estacion: Los Chillos;0.79;23.03
30-Octubre-2018 => Estacion: Los Chillos;0.32;18.27
01-Noviembre-2018 => Estacion: Cotocollao;0.43;25.55
02-Noviembre-2018 => Estacion: Cotocollao;0.28;18.56
03-Noviembre-2018 => Estacion: Cotocollao;0.17;14.4
04-Noviembre-2018 => Estacion: Cotocollao;0.14;14.39
05-Noviembre-2018 => Estacion: Cotocollao;0.43;17.81
06-Noviembre-2018 => Estacion: Cotocollao;0.47;20.98
07-Noviembre-2018 => Estacion: Cotocollao;0.59;24.65
08-Noviembre-2018 => Estacion: Cotocollao;0.4;20.57
09-Noviembre-2018 => Estacion: Cotocollao;0.53;16.73
10-Noviembre-2018 => Estacion: Cotocollao;0.45;16.63
11-Noviembre-2018 => Estacion: Cotocollao;0.41;16.09
12-Noviembre-2018 => Estacion: Cotocollao;0.42;15.69
13-Noviembre-2018 => Estacion: Cotocollao;0.44;20.05
14-Noviembre-2018 => Estacion: Cotocollao;0.35;18.76
15-Noviembre-2018 => Estacion: Cotocollao;0.42;18.98
16-Noviembre-2018 => Estacion: Cotocollao;0.61;17.34
17-Noviembre-2018 => Estacion: Cotocollao;0.72;26.53
18-Noviembre-2018 => Estacion: Cotocollao;0.51;24.32
19-Noviembre-2018 => Estacion: Cotocollao;0.49;19.3
20-Noviembre-2018 => Estacion: Cotocollao;0.55;23.3
21-Noviembre-2018 => Estacion: Cotocollao;0.51;26.29
22-Noviembre-2018 => Estacion: Cotocollao;0.44;24.31
23-Noviembre-2018 => Estacion: Cotocollao;0.33;20.69
24-Noviembre-2018 => Estacion: Cotocollao;0.1;32.47
26-Noviembre-2018 => Estacion: Cotocollao;0.26;7.74
27-Noviembre-2018 => Estacion: Cotocollao;0.7;19.97
28-Noviembre-2018 => Estacion: Cotocollao;0.66;27.96
29-Noviembre-2018 => Estacion: Cotocollao;0.53;20.31
30-Noviembre-2018 => Estacion: Cotocollao;0.67;17.83
01-Noviembre-2018 => Estacion: Carapungo;0.76;31.59
02-Noviembre-2018 => Estacion: Carapungo;0.64;30.32
03-Noviembre-2018 => Estacion: Carapungo;0.48;25.71
04-Noviembre-2018 => Estacion: Carapungo;0.46;18.25
05-Noviembre-2018 => Estacion: Carapungo;0.62;19.14
06-Noviembre-2018 => Estacion: Carapungo;0.55;20.9
07-Noviembre-2018 => Estacion: Carapungo;0.72;29.03
08-Noviembre-2018 => Estacion: Carapungo;0.53;24.19
09-Noviembre-2018 => Estacion: Carapungo;0.57;16.7
10-Noviembre-2018 => Estacion: Carapungo;0.46;14.85
11-Noviembre-2018 => Estacion: Carapungo;0.54;16.2
12-Noviembre-2018 => Estacion: Carapungo;0.56;17.13
13-Noviembre-2018 => Estacion: Carapungo;0.54;19.6
14-Noviembre-2018 => Estacion: Carapungo;0.5;20.58
15-Noviembre-2018 => Estacion: Carapungo;0.46;20.74
16-Noviembre-2018 => Estacion: Carapungo;0.51;17.02
17-Noviembre-2018 => Estacion: Carapungo;0.67;29.4
18-Noviembre-2018 => Estacion: Carapungo;0.73;31.79
19-Noviembre-2018 => Estacion: Carapungo;0.58;25.67
20-Noviembre-2018 => Estacion: Carapungo;0.49;23.84
21-Noviembre-2018 => Estacion: Carapungo;0.49;29.05
22-Noviembre-2018 => Estacion: Carapungo;0.44;26.87
23-Noviembre-2018 => Estacion: Carapungo;0.38;22.06
24-Noviembre-2018 => Estacion: Carapungo;0.48;19.74
25-Noviembre-2018 => Estacion: Carapungo;0.37;21.45
26-Noviembre-2018 => Estacion: Carapungo;0.35;16.4
27-Noviembre-2018 => Estacion: Carapungo;0.55;17.43
28-Noviembre-2018 => Estacion: Carapungo;0.62;26.08
29-Noviembre-2018 => Estacion: Carapungo;0.45;22.71
30-Noviembre-2018 => Estacion: Carapungo;0.54;19.97
01-Noviembre-2018 => Estacion: Belisario;0.72;28.53
02-Noviembre-2018 => Estacion: Belisario;0.63;16.77
03-Noviembre-2018 => Estacion: Belisario;0.64;15.84
04-Noviembre-2018 => Estacion: Belisario;0.62;18.02
05-Noviembre-2018 => Estacion: Belisario;0.99;18.09
06-Noviembre-2018 => Estacion: Belisario;0.75;20.89
07-Noviembre-2018 => Estacion: Belisario;1.01;23.76
08-Noviembre-2018 => Estacion: Belisario;0.7;21.27
09-Noviembre-2018 => Estacion: Belisario;0.65;20.38
10-Noviembre-2018 => Estacion: Belisario;0.58;18.8
11-Noviembre-2018 => Estacion: Belisario;0.44;21.02
12-Noviembre-2018 => Estacion: Belisario;0.62;20.28
13-Noviembre-2018 => Estacion: Belisario;0.65;21.24
14-Noviembre-2018 => Estacion: Belisario;0.62;21.18
15-Noviembre-2018 => Estacion: Belisario;0.51;20.92
16-Noviembre-2018 => Estacion: Belisario;0.84;19.4
17-Noviembre-2018 => Estacion: Belisario;0.92;26.76
18-Noviembre-2018 => Estacion: Belisario;0.78;23.29
19-Noviembre-2018 => Estacion: Belisario;1.1;26.59
20-Noviembre-2018 => Estacion: Belisario;0.91;25.3
21-Noviembre-2018 => Estacion: Belisario;0.99;27.9
22-Noviembre-2018 => Estacion: Belisario;1.03;25.94
23-Noviembre-2018 => Estacion: Belisario;0.86;22.32
24-Noviembre-2018 => Estacion: Belisario;0.87;20.63
25-Noviembre-2018 => Estacion: Belisario;0.71;22.14
26-Noviembre-2018 => Estacion: Belisario;0.91;16.35
27-Noviembre-2018 => Estacion: Belisario;1.03;18.15
28-Noviembre-2018 => Estacion: Belisario;0.93;22.56
29-Noviembre-2018 => Estacion: Belisario;1.16;24.21
30-Noviembre-2018 => Estacion: Belisario;1.04;23.96
01-Noviembre-2018 => Estacion: El Camal;0.96;35.5
02-Noviembre-2018 => Estacion: El Camal;0.91;24.73
03-Noviembre-2018 => Estacion: El Camal;0.79;19.79
04-Noviembre-2018 => Estacion: El Camal;0.71;18.94
05-Noviembre-2018 => Estacion: El Camal;0.93;20.11
06-Noviembre-2018 => Estacion: El Camal;0.68;28.56
07-Noviembre-2018 => Estacion: El Camal;0.92;34.58
08-Noviembre-2018 => Estacion: El Camal;0.69;30.03
09-Noviembre-2018 => Estacion: El Camal;0.86;21.31
10-Noviembre-2018 => Estacion: El Camal;0.92;21.67
11-Noviembre-2018 => Estacion: El Camal;0.75;25.83
12-Noviembre-2018 => Estacion: El Camal;0.93;24.79
13-Noviembre-2018 => Estacion: El Camal;0.74;22.85
14-Noviembre-2018 => Estacion: El Camal;0.63;25.39
15-Noviembre-2018 => Estacion: El Camal;0.62;25.35
16-Noviembre-2018 => Estacion: El Camal;1.07;25.1
17-Noviembre-2018 => Estacion: El Camal;1.39;33.84
18-Noviembre-2018 => Estacion: El Camal;1.43;32.5
19-Noviembre-2018 => Estacion: El Camal;1.13;32.24
20-Noviembre-2018 => Estacion: El Camal;1;29.02
21-Noviembre-2018 => Estacion: El Camal;1.05;33.4
22-Noviembre-2018 => Estacion: El Camal;1.05;28.96
23-Noviembre-2018 => Estacion: El Camal;0.9;28.19
24-Noviembre-2018 => Estacion: El Camal;1.07;26.6
25-Noviembre-2018 => Estacion: El Camal;0.74;26.39
26-Noviembre-2018 => Estacion: El Camal;0.71;19.52
27-Noviembre-2018 => Estacion: El Camal;1.06;25.24
28-Noviembre-2018 => Estacion: El Camal;1.1;32.6
29-Noviembre-2018 => Estacion: El Camal;1.1;27.87
30-Noviembre-2018 => Estacion: El Camal;1.14;25.68
01-Noviembre-2018 => Estacion: Centro;0.78;28.72
02-Noviembre-2018 => Estacion: Centro;0.84;17.58
03-Noviembre-2018 => Estacion: Centro;0.74;16.02
04-Noviembre-2018 => Estacion: Centro;0.75;17.56
05-Noviembre-2018 => Estacion: Centro;0.62;16.44
06-Noviembre-2018 => Estacion: Centro;0.44;20.73
07-Noviembre-2018 => Estacion: Centro;0.63;22.93
08-Noviembre-2018 => Estacion: Centro;0.62;21.63
09-Noviembre-2018 => Estacion: Centro;0.69;18.87
10-Noviembre-2018 => Estacion: Centro;0.75;18.69
11-Noviembre-2018 => Estacion: Centro;0.61;22.78
12-Noviembre-2018 => Estacion: Centro;0.8;20.52
13-Noviembre-2018 => Estacion: Centro;0.58;20.53
14-Noviembre-2018 => Estacion: Centro;0.63;19.75
15-Noviembre-2018 => Estacion: Centro;0.7;19.01
16-Noviembre-2018 => Estacion: Centro;1.03;19.95
17-Noviembre-2018 => Estacion: Centro;0.53;29.18
19-Noviembre-2018 => Estacion: Centro;0.89;29.21
20-Noviembre-2018 => Estacion: Centro;0.84;22.45
21-Noviembre-2018 => Estacion: Centro;0.82;26.81
22-Noviembre-2018 => Estacion: Centro;1.01;23.48
23-Noviembre-2018 => Estacion: Centro;0.81;22.75
24-Noviembre-2018 => Estacion: Centro;1;21.19
25-Noviembre-2018 => Estacion: Centro;0.77;22.09
26-Noviembre-2018 => Estacion: Centro;1;15.46
27-Noviembre-2018 => Estacion: Centro;0.97;17.64
28-Noviembre-2018 => Estacion: Centro;1.1;21.56
29-Noviembre-2018 => Estacion: Centro;1.26;24.57
30-Noviembre-2018 => Estacion: Centro;1.24;23.99
01-Noviembre-2018 => Estacion: Guamani;0.3;0
02-Noviembre-2018 => Estacion: Guamani;0.71;0
03-Noviembre-2018 => Estacion: Guamani;0.61;0
04-Noviembre-2018 => Estacion: Guamani;0.64;0
05-Noviembre-2018 => Estacion: Guamani;0.62;0
06-Noviembre-2018 => Estacion: Guamani;0.59;0
07-Noviembre-2018 => Estacion: Guamani;0.75;0
08-Noviembre-2018 => Estacion: Guamani;0.71;0
09-Noviembre-2018 => Estacion: Guamani;0.91;0
10-Noviembre-2018 => Estacion: Guamani;0.93;0
11-Noviembre-2018 => Estacion: Guamani;0.79;0
12-Noviembre-2018 => Estacion: Guamani;1.02;0
13-Noviembre-2018 => Estacion: Guamani;0.84;0
14-Noviembre-2018 => Estacion: Guamani;0.65;0
15-Noviembre-2018 => Estacion: Guamani;0.59;0
16-Noviembre-2018 => Estacion: Guamani;1.01;0
17-Noviembre-2018 => Estacion: Guamani;1.11;0
18-Noviembre-2018 => Estacion: Guamani;0.82;0
19-Noviembre-2018 => Estacion: Guamani;0.73;0
20-Noviembre-2018 => Estacion: Guamani;0.7;0
21-Noviembre-2018 => Estacion: Guamani;0.76;0
22-Noviembre-2018 => Estacion: Guamani;0.83;0
23-Noviembre-2018 => Estacion: Guamani;0.66;0
24-Noviembre-2018 => Estacion: Guamani;0.86;0
25-Noviembre-2018 => Estacion: Guamani;0.67;0
26-Noviembre-2018 => Estacion: Guamani;0.82;0
27-Noviembre-2018 => Estacion: Guamani;0.72;0
28-Noviembre-2018 => Estacion: Guamani;0.97;0
29-Noviembre-2018 => Estacion: Guamani;1.05;0
30-Noviembre-2018 => Estacion: Guamani;0.84;0
06-Noviembre-2018 => Estacion: Los Chillos;0.13;23.59
07-Noviembre-2018 => Estacion: Los Chillos;0.38;20.6
08-Noviembre-2018 => Estacion: Los Chillos;0.29;17.48
09-Noviembre-2018 => Estacion: Los Chillos;0.29;14.09
10-Noviembre-2018 => Estacion: Los Chillos;0.58;13.02
11-Noviembre-2018 => Estacion: Los Chillos;0.53;16.87
12-Noviembre-2018 => Estacion: Los Chillos;0.66;15.92
13-Noviembre-2018 => Estacion: Los Chillos;0.45;18.86
14-Noviembre-2018 => Estacion: Los Chillos;0.49;19.31
15-Noviembre-2018 => Estacion: Los Chillos;0.48;19.89
16-Noviembre-2018 => Estacion: Los Chillos;0.75;16.16
17-Noviembre-2018 => Estacion: Los Chillos;0.76;21.83
18-Noviembre-2018 => Estacion: Los Chillos;0.71;22.2
19-Noviembre-2018 => Estacion: Los Chillos;0.68;22.72
20-Noviembre-2018 => Estacion: Los Chillos;0.71;20.46
21-Noviembre-2018 => Estacion: Los Chillos;0.71;25.63
22-Noviembre-2018 => Estacion: Los Chillos;0.66;21.75
23-Noviembre-2018 => Estacion: Los Chillos;0.48;15.82
24-Noviembre-2018 => Estacion: Los Chillos;0.54;13.61
25-Noviembre-2018 => Estacion: Los Chillos;0.57;15.06
26-Noviembre-2018 => Estacion: Los Chillos;0.64;14.3
27-Noviembre-2018 => Estacion: Los Chillos;0.62;13.79
28-Noviembre-2018 => Estacion: Los Chillos;0.62;15.04
29-Noviembre-2018 => Estacion: Los Chillos;0.61;14.83
30-Noviembre-2018 => Estacion: Los Chillos;0.56;13.8
01-Diciembre-2018 => Estacion: Cotocollao;0.6;19.68
02-Diciembre-2018 => Estacion: Cotocollao;0.47;14.83
03-Diciembre-2018 => Estacion: Cotocollao;0.52;19.11
04-Diciembre-2018 => Estacion: Cotocollao;0.61;25.93
05-Diciembre-2018 => Estacion: Cotocollao;0.54;22.47
06-Diciembre-2018 => Estacion: Cotocollao;0.62;21.81
07-Diciembre-2018 => Estacion: Cotocollao;0.49;22.71
08-Diciembre-2018 => Estacion: Cotocollao;0.53;18.76
09-Diciembre-2018 => Estacion: Cotocollao;0.55;18.26
10-Diciembre-2018 => Estacion: Cotocollao;0.58;17.2
11-Diciembre-2018 => Estacion: Cotocollao;0.63;17.29
12-Diciembre-2018 => Estacion: Cotocollao;0.66;17.99
13-Diciembre-2018 => Estacion: Cotocollao;0.67;16.32
14-Diciembre-2018 => Estacion: Cotocollao;0.57;16.04
15-Diciembre-2018 => Estacion: Cotocollao;0.76;18.51
16-Diciembre-2018 => Estacion: Cotocollao;0.48;17.08
17-Diciembre-2018 => Estacion: Cotocollao;0.63;19.01
18-Diciembre-2018 => Estacion: Cotocollao;0.65;20.25
19-Diciembre-2018 => Estacion: Cotocollao;0.67;21.26
20-Diciembre-2018 => Estacion: Cotocollao;0.79;18.51
21-Diciembre-2018 => Estacion: Cotocollao;0.71;20.04
22-Diciembre-2018 => Estacion: Cotocollao;0.61;18.95
23-Diciembre-2018 => Estacion: Cotocollao;0.58;17.14
24-Diciembre-2018 => Estacion: Cotocollao;0.66;17.35
25-Diciembre-2018 => Estacion: Cotocollao;0.46;17.74
26-Diciembre-2018 => Estacion: Cotocollao;0.52;12.67
27-Diciembre-2018 => Estacion: Cotocollao;0.46;12.51
28-Diciembre-2018 => Estacion: Cotocollao;0.54;12.97
29-Diciembre-2018 => Estacion: Cotocollao;0.49;13.64
30-Diciembre-2018 => Estacion: Cotocollao;0.47;11.71
31-Diciembre-2018 => Estacion: Cotocollao;0.47;12.28
01-Diciembre-2018 => Estacion: Carapungo;0.6;24.37
02-Diciembre-2018 => Estacion: Carapungo;0.42;21.05
03-Diciembre-2018 => Estacion: Carapungo;0.48;24.34
04-Diciembre-2018 => Estacion: Carapungo;0.51;29.57
05-Diciembre-2018 => Estacion: Carapungo;0.43;26.41
06-Diciembre-2018 => Estacion: Carapungo;0.54;26.5
07-Diciembre-2018 => Estacion: Carapungo;0.42;28.98
08-Diciembre-2018 => Estacion: Carapungo;0.44;23.84
09-Diciembre-2018 => Estacion: Carapungo;0.45;24.03
10-Diciembre-2018 => Estacion: Carapungo;0.5;20.75
11-Diciembre-2018 => Estacion: Carapungo;0.46;22.1
12-Diciembre-2018 => Estacion: Carapungo;0.53;22.64
13-Diciembre-2018 => Estacion: Carapungo;0.57;21.46
14-Diciembre-2018 => Estacion: Carapungo;0.36;21.26
15-Diciembre-2018 => Estacion: Carapungo;0.6;21.91
16-Diciembre-2018 => Estacion: Carapungo;0.46;21.04
17-Diciembre-2018 => Estacion: Carapungo;0.48;21.37
18-Diciembre-2018 => Estacion: Carapungo;0.44;21.87
19-Diciembre-2018 => Estacion: Carapungo;0.51;26.92
20-Diciembre-2018 => Estacion: Carapungo;0.46;19.63
21-Diciembre-2018 => Estacion: Carapungo;0.49;18.78
22-Diciembre-2018 => Estacion: Carapungo;0.5;20.52
23-Diciembre-2018 => Estacion: Carapungo;0.68;20.42
24-Diciembre-2018 => Estacion: Carapungo;0.53;21.1
25-Diciembre-2018 => Estacion: Carapungo;0.4;21.22
26-Diciembre-2018 => Estacion: Carapungo;0.45;14.94
27-Diciembre-2018 => Estacion: Carapungo;0.34;14.79
28-Diciembre-2018 => Estacion: Carapungo;0.38;14.34
29-Diciembre-2018 => Estacion: Carapungo;0.6;21.1
30-Diciembre-2018 => Estacion: Carapungo;0.12;19.26
01-Diciembre-2018 => Estacion: Belisario;0.98;21.43
02-Diciembre-2018 => Estacion: Belisario;0.64;18.39
03-Diciembre-2018 => Estacion: Belisario;0.95;21.95
04-Diciembre-2018 => Estacion: Belisario;0.86;26.5
05-Diciembre-2018 => Estacion: Belisario;0.93;24.42
06-Diciembre-2018 => Estacion: Belisario;0.92;23.78
07-Diciembre-2018 => Estacion: Belisario;0.76;23.82
08-Diciembre-2018 => Estacion: Belisario;0.71;19.95
09-Diciembre-2018 => Estacion: Belisario;0.7;18.87
10-Diciembre-2018 => Estacion: Belisario;0.76;14.8
11-Diciembre-2018 => Estacion: Belisario;0.94;19.31
12-Diciembre-2018 => Estacion: Belisario;0.78;19.96
13-Diciembre-2018 => Estacion: Belisario;0.93;18.06
14-Diciembre-2018 => Estacion: Belisario;0.73;19.31
15-Diciembre-2018 => Estacion: Belisario;0.73;19.42
16-Diciembre-2018 => Estacion: Belisario;0.47;15.54
17-Diciembre-2018 => Estacion: Belisario;0.68;18.96
18-Diciembre-2018 => Estacion: Belisario;0.69;20.44
19-Diciembre-2018 => Estacion: Belisario;0.8;22.53
20-Diciembre-2018 => Estacion: Belisario;0.6;20
21-Diciembre-2018 => Estacion: Belisario;0.88;21.16
